20240912 00:04:25
time,state,pressure,temperature,altitude,description
00:04:25,Rising,875.762879377318,17.409589444618906,1257.3232005417703
00:04:25,Rising,875.762879377318,17.409589444618906,0.0
00:04:27,Rising,875.762879377318,17.409589444618906,0.0
00:04:28,Rising,875.7640757533217,17.42993568648235,0.0760994372155892
00:04:30,Rising,875.6637926639742,17.455368495360016,1.1874638701006006
00:04:31,Rising,876.0001610536981,17.521493832493434,-1.8849830194483275
00:04:33,Rising,875.6708754492638,17.460455058008666,1.1387657485843192
00:04:34,Rising,875.8490826568336,17.49097444001236,-0.5085514354134375
00:04:36,Rising,875.7204556117903,17.496061004698277,0.797822030013549
00:04:37,Rising,875.823133219998,17.511320700502257,-0.16146034137841525
00:04:39,Rising,875.8113474313101,17.541840099968248,0.08823927299363277
00:04:40,Rising,875.784203245571,17.541840099968248,0.3593196033507411
00:04:42,Rising,875.7712250355714,17.552013235451888,0.5329511394995734
00:04:43,Rising,875.7771200801582,17.53675353266299,0.4080502176459504
00:04:45,Rising,875.7712250355714,17.552013235451888,0.5329511394995734
00:04:46,Rising,875.7240184360769,17.557099803630262,1.026454665400479
00:04:48,Rising,875.7653288891105,17.56727294086013,0.657869731015353
00:04:49,Rising,875.7724117523424,17.57235950991162,0.6091356425390586
00:04:51,Rising,875.7523489523279,17.577446079254152,0.8315397896176364
00:04:52,Rising,875.840869423431,17.582532648887717,-0.030598405638784243
00:04:54,Rising,875.9022451936758,17.587619218812325,-0.621576505286157
00:04:55,Rising,875.8278898147306,17.592705789027967,0.14303547774852632
00:04:57,Rising,875.7263867507161,17.59779235953465,1.1789372602470394
00:04:58,Rising,875.6791756204475,17.602878930332373,1.6725968849070796
00:05:00,Rising,875.7889463323419,17.62322521643364,0.6640518278861691
00:05:01,Rising,875.7629801303165,17.643571507191517,1.0114916619559153
00:05:03,Rising,875.7972112044441,17.648658080608584,0.6915138444746844
00:05:04,Rising,875.7924891495226,17.684264102677115,0.8927288600993961
00:05:06,Rising,875.7641601984797,17.66391780260601,1.0877445817136504
00:05:07,Rising,875.8255416496555,17.66900437718723,0.49648764189441863
00:05:09,Rising,875.6697254590509,17.674090952059487,2.0753882279307163
00:05:10,Rising,875.7795030585793,17.694437254458897,1.0664983618398765
00:05:12,Rising,875.7252016962947,17.694437254458897,1.609106925597871
00:05:13,Rising,875.7051324976958,17.699523830786347,1.831680307281431
00:05:15,Rising,875.8290784100527,17.730043294862845,0.7251447837679734
00:05:16,Rising,875.8302545673168,17.75038961006794,0.801388223443837
00:05:18,Rising,875.8585833496669,17.77073592992965,0.6062693450380721
00:05:19,Rising,875.721642207245,17.75038961006794,1.886875616356292
00:05:21,Rising,875.729894642061,17.775822510622675,1.9144772554602696
00:05:22,Rising,875.7653007123788,17.801255418453366,1.67063174116538
00:05:24,Rising,875.8054478772683,17.791082254447975,1.2253233222370454
00:05:25,Rising,875.7995374871633,17.80634200089262,1.3504122126164475
00:05:27,Rising,875.6555127841228,17.780909091606738,2.68003890361706
00:05:28,Rising,875.5870441058114,17.77073592992965,3.3204570467521535
00:05:30,Rising,875.7074078564506,17.857207841292258,2.4915801072486374
00:05:32,Rising,875.7298122257013,17.892813946888783,2.421684850920201
00:05:33,Rising,875.8514453014435,17.882640772406013,1.1615047822945144
00:05:35,Rising,875.7971277435729,17.882640772406013,1.704573310916203
00:05:36,Rising,875.7852939209853,17.91316029934678,1.9549355712185843
00:05:38,Rising,875.867938765607,17.933506656461397,1.2165362540908973
00:05:39,Rising,875.8950997587244,17.933506656461397,0.9449535137805469
00:05:41,Rising,875.8006170496724,17.943679836764932,1.933737911385606
00:05:42,Rising,875.7061311706034,17.95385301823262,2.9227413877351864
00:05:44,Rising,875.7757732323131,17.98437256962061,2.3582608958620312
00:05:45,Rising,875.850181829897,17.979285976995016,1.5920543923703008
00:05:47,Rising,875.768693122139,17.979285976995016,2.4070678691905414
00:05:48,Rising,875.8938255179669,18.030151916347677,1.3754676080773152
00:05:50,Rising,875.6623470700359,18.01997872614884,3.6470572661476126
00:05:51,Rising,875.8335706358544,18.045411703828723,2.0441665560936144
00:05:53,Rising,875.7933987003231,18.055584896937944,2.49004852701637
00:05:54,Rising,875.8630453307788,18.08610448325053,1.9252701969689952
00:05:56,Rising,875.7484452367073,18.101364280335837,3.1379156799744123
00:05:57,Rising,875.7484452367073,18.101364280335837,3.1379156799744123
00:05:59,Rising,875.8571177158718,18.101364280335837,2.0505567236891693
00:06:00,Rising,875.7094121333613,18.13188388236449,3.660635626066096
00:06:02,Rising,874.1336199435069,18.13188388236449,19.448317133563478
00:06:03,Rising,875.7306479825907,18.147143687307835,3.5141568930519043
00:06:05,Rising,875.8475550405192,18.172576701367507,2.4541794378715167
00:06:06,Rising,875.8203838535874,18.172576701367507,2.726104813995107
00:06:08,Rising,875.8416216009598,18.18783651329577,2.5795513003572523
00:06:09,Rising,879.0622379887184,18.198009722703137,-29.540054346875422
00:06:11,Rising,877.0868245705097,18.223442751314725,-9.719794069034833
00:06:12,Rising,875.8450512470649,18.24887578720227,2.809186249613731
00:06:14,Rising,875.7966408736644,18.233615964796627,3.227790591110079
00:06:15,Rising,875.8249554864377,18.25396239525289,3.032354318941316
00:06:17,Rising,875.7445684145824,18.274308830365772,3.9251921304389725
00:06:18,Rising,876.2065541956486,18.274308830365772,-0.6990207941689732
00:06:20,Rising,875.852130157824,18.25396239525289,2.7603197850755805
00:06:21,Rising,875.7445684145824,18.274308830365772,3.9251921304389725
00:06:23,Rising,875.7598594603721,18.304828491766237,3.904160357847104
